Islamic Month,Date,Orig Location,Location,Latitude,Longitude,Obs Time,Cloud Level,Atmosphere,Visibility,V Eye,V Binocular,V Telescope,V CCD
ram43,Thu 31 March 2022 ,"دبي,دبي,Saudi Arabia","Saudi Arabia, Dubai, United Arab Emirates",25.2253703,55.17420859089514,Before sunrise,clear,hazy,Not Seen,not sought,not sought,not seen,not seen
ram43,Thu 31 March 2022 ,"Abu Dhabi,Abu Dhabi,Saudi Arabia","Embassy of Saudi Arabia, Mitrash Street, Al Safarat, Al Safarrat, Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",24.4257899,54.4342131,After sunrise,clear,clear,Photographed,not sought,not sought,not sought,seen
ram43,Thu 31 March 2022 ,"الإمارات ,دبي,Saudi Arabia","Saudi Arabia, Dubai, United Arab Emirates",25.2253703,55.17420859089514,Before sunrise,clear,hazy,Not Seen,not sought,not sought,not seen,not sought
shw43,Sun 01 May 2022 ,"عين فكرون,أم البواقي,Algeria","Aïn Fakroun, Aïn Fakroun District, Oum El Bouaghi, 04005, Algeria",35.94201865,6.872822337293369,Before sunset,partly cloudy,clear,Photographed,not seen,not sought,not sought,seen
shw43,Sun 01 May 2022 ,"بني يزقن,غرداية,Algeria","Beni Isguen, At Izjen, Bounoura, Bounoura District, Ghardaia, 47005, Algeria",32.4766445,3.6972382,Before sunset,partly cloudy,clear,Seen,not seen,seen,not sought,seen
shw43,Sun 01 May 2022 ,"كوينين,الوادي,Algeria","Kouinine, El Oued District, El Oued, Algeria",33.4037855,6.8264542,After sunset,clear,hazy,Seen by others,seen,not seen,not seen,not sought
shw43,Sun 01 May 2022 ,"بوسعادة,المسيلة,Algeria","Bou Saada, Bousaada District, M'Sila, Algeria",35.2133123,4.1809702,After sunset,clear,clear,Seen by others,not seen,not sought,seen,not sought
shw43,Sun 01 May 2022 ,"Benisguen,Ghardaïa,Algeria",,,,After sunset,partly cloudy,superb,Seen,not seen,seen,not sought,not sought
shw43,Sun 01 May 2022 ,"باتنة,باتنة,Algeria","Batna, Batna district, Batna, Algeria",35.5544227,6.1767747,After sunset,totally cloudy,clear,Not Seen,not seen,not seen,not sought,not sought
shw43,Sun 01 May 2022 ,"جبل عبد الدايم,غرداية,Algeria",,,,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
shw43,Sun 01 May 2022 ,"بني يزجن - جبل عبد الدايم-,غرداية,Algeria",,,,After sunset,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
shw43,Sun 01 May 2022 ,"غرداية,غرداية,Algeria","Ghardaia, Ghardaia District, Ghardaia, Algeria",32.485855,3.677104,After sunset,clear,hazy,Seen,not seen,seen,seen,not sought
shw43,Sun 01 May 2022 ,"Sydney,NSW,Australia","Sydney, Blacktown City Council, New South Wales, Australia",-33.768528,150.9568559523945,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
shw43,Sun 01 May 2022 ,"عيسى,الجنوبية,Bahrain","Isa Town, Southern Governorate, 802, Bahrain",26.1741995,50.5473432,Before sunset,clear,hazy,Photographed,not sought,not sought,not sought,seen
shw43,Sun 01 May 2022 ,"Kousseri,Ext Nord,Cameroon",,,,After sunset,clear,clear,Seen by others,not sought,not sought,not sought,not sought
shw43,Sun 01 May 2022 ,"Toulon,Var,France","Toulon, Var, Provence-Alpes-Côte d'Azur, Metropolitan France, France",43.1257311,5.9304919,After sunset,partly cloudy,hazy,Seen by others,not seen,not seen,seen,not sought
shw43,Sun 01 May 2022 ,"Surakarta,Central Java,Indonesia","Surakarta, Central Java, Java, Indonesia",-7.5692489,110.828448,After sunset,totally cloudy,hazy,Not Seen,not seen,not seen,not seen,not seen
shw43,Sun 01 May 2022 ,"Barus,North Sumatera,Indonesia","Barus, Central Tapanuli, North Sumatra, Sumatra, Indonesia",2.0102619,98.3997735,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not seen,not seen
shw43,Sun 01 May 2022 ,"Shahreza,Isfahan,Iran","Shahreza, Shahreza Central District, Shahreza County, Isfahan Province, 86139-74183, Iran",32.0116032,51.8651719,After sunset,partly cloudy,very hazy,Not Seen,not sought,not seen,not seen,not sought
shw43,Sun 01 May 2022 ,"الموصل,نينوى,Iraq","Mosul, Mosul Central Subdistrict, Mosul District, Nineveh Governorate, 14447, Iraq",36.3415843,43.1291386,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not seen,not seen
shw43,Sun 01 May 2022 ,"بغداد الجديدة ,بغداد ,Iraq","New Baghdad, New Baghdad Subdistrict, Al-Rusafa District, Baghdad, Baghdad Governorate, 10062, Iraq",33.290103349999995,44.51009096754531,After sunset,totally cloudy,very hazy,Not Seen,not sought,not sought,not sought,not sought
shw43,Sun 01 May 2022 ,"بغداد,شمال,Iraq","Bank of Baghdad, Kurdistan Street, Tayrawa - 108, Erbil, Erbil Central Subdistrict, Erbil District, Erbil Governorate, Iraqi Kurdistan Region, 44001, Iraq",36.202512,44.0154804,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not seen,not seen
shw43,Sun 01 May 2022 ,"مدينة الصدر ,بغداد,Iraq","City alsaader, Al-Nura Subdistrict, Second Al-Sadr District, Baghdad, Second Al-Sadr Municipality, Baghdad Governorate, 74125, Iraq",33.3978583,44.4613766,After sunset,totally cloudy,very hazy,Not Seen,not sought,not sought,not seen,not sought
shw43,Sun 01 May 2022 ,"كربلاء,كربلاء,Iraq","Karbala, Karbala Central Subdistrict, Karbala District, Karbala, Iraq",32.6156423,44.0348194,After sunset,totally cloudy,very hazy,Not Seen,not sought,not sought,not sought,not sought
shw43,Sun 01 May 2022 ,"Milan,Lombardy,Italy","Milan, Lombardy, Italy",45.4641943,9.1896346,After sunset,totally cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
shw43,Sun 01 May 2022 ,"كفر جايز ,إربد,Jordan","Kafr Jaiz, Irbid Qasabah District, Irbid, 21124, Jordan",32.6217462,35.8274638,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not seen,not sought
shw43,Sun 01 May 2022 ,"الزرقاء,الزرقاء,Jordan","Zarqa, Zarqa Sub-District, Zarqa Qasabah, Zarqa, Jordan",32.0668425,36.0885771,After sunset,clear,hazy,Seen by others,not seen,not sought,not sought,not sought
shw43,Sun 01 May 2022 ,"الكويت,الكويت,Kuwait","Kuwait Hospital, Aladl Sreet, Bi'r as Suwaydi, Sana'a, Sana'a City, At Tahrir District, Amanat Al Asimah, Yemen",15.3615024,44.19327922531746,Before sunset,partly cloudy,very hazy,Not Seen,not seen,not seen,not seen,not sought
shw43,Sun 01 May 2022 ,"بعلبك,البقاع,Lebanon",,,,After sunset,partly cloudy,hazy,Not Seen,not sought,not seen,not seen,not sought
shw43,Sun 01 May 2022 ,"Telok Kemang Observatory, Port Dickson,Negeri Sembilan,Malaysia",,,,Before sunset,totally cloudy,hazy,Not Seen,not seen,not seen,not seen,not seen
shw43,Sun 01 May 2022 ,"نواكشوط,عرفات,Mauritania","كتيبة نواكشوط 2, Carrefour 24, Nouakchott, Arafat, Nouakchott, Nouakchott-Sud Region, Mauritania",18.05991255,-15.949119372206631,After sunset,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
shw43,Sun 01 May 2022 ,"المحمدية,جماعة سيدي موسى بن علي,Morocco",,,,After sunset,clear,hazy,Seen,not seen,seen,not sought,not sought
shw43,Sun 01 May 2022 ,"إفران ,إفران,Morocco","Ifrane, Pachalik d'Ifrane ⵜⴰⴱⴰⵛⴰⵏⵜ ⵏ ⵉⴼⵔⴰⵏ باشوية إفران, Ifrane Province, Fez-Meknes, 53002, Morocco",33.527605,-5.107408,After sunset,clear,hazy,Not Seen,not seen,not sought,not sought,not sought
shw43,Sun 01 May 2022 ,"Kathmandu,Bagmati,Nepal","Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Province, 46000, Nepal",27.708317,85.3205817,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not seen,not sought
shw43,Sun 01 May 2022 ,"Ilorin ,Kwara ,Nigeria","Ilorin, Ilorin East, Kwara State, 240212, Nigeria",8.4963657,4.5480484,After sunset,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
shw43,Sun 01 May 2022 ,"Muscat,Seeb,Oman","Muscat, Wadi al Bahais Street, Seeb, Muscat Governorate, 121, Oman",23.6827938,58.1852896,After sunset,clear,hazy,Not Seen,not seen,not seen,not seen,not sought
shw43,Sun 01 May 2022 ,"ديربلوط,سلفيت,Palestine",,,,After sunset,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
shw43,Sun 01 May 2022 ,"الخليل,الخليل,Palestine","Hebron, Area H1, West Bank, 150, Palestinian Territories",31.528902,35.0944873,After sunset,clear,clear,Not Seen,not seen,not sought,not seen,not sought
shw43,Sun 01 May 2022 ,"جدة,مكة المكرمة,Saudi Arabia","Jeddah, Governorate of Jidda, Makkah Region, 23434, Saudi Arabia",21.5810088,39.1653612,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not seen,not sought
shw43,Sun 01 May 2022 ,"Dammam,Sharjia,Saudi Arabia",,,,After sunset,clear,very hazy,Not Seen,not sought,not seen,not seen,not sought
shw43,Sun 01 May 2022 ,"السويرقيه,مهد الذهب,Saudi Arabia",,,,After sunset,clear,hazy,Photographed,not seen,not seen,not seen,seen
shw43,Sun 01 May 2022 ,"أملج,أملج,Saudi Arabia","Umluj, Tabuk Province, Saudi Arabia",25.0302778,37.2622321,After sunset,clear,hazy,Photographed,not sought,not sought,not seen,seen
shw43,Sun 01 May 2022 ,"المهدية,المهدية,Tunisia","Mahdia, المهدية, معتمدية المهدية, Mahdia, 5129, Tunisia",35.5036811,11.0682429,After sunset,partly cloudy,very hazy,Not Seen,not seen,not seen,not sought,not sought
shw43,Sun 01 May 2022 ,"حمام الأنف,بن عروس,Tunisia","حمام الأنف, حي محمد علي, معتمدية حمام الأنف, Ben Arous, Tunisia",36.7188,10.337787214723926,After sunset,partly cloudy,clear,Not Seen,not seen,not seen,not sought,not sought
shw43,Sun 01 May 2022 ,"Abu Dhabi,Abu Dhabi,United Arab Emirates","Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",24.4538352,54.3774014,After sunset,clear,hazy,Photographed,not sought,not sought,not seen,seen
shw43,Sun 01 May 2022 ,"دبي,دبي,United Arab Emirates","Dubai, United Arab Emirates",25.2653471,55.2924914,After sunset,clear,hazy,Not Seen,not seen,not sought,not seen,not seen
shw43,Sun 01 May 2022 ,"الإمارات ,دبي,United Arab Emirates","United Arab Emirates, Dubai, United Arab Emirates",25.22773555,55.174999621360726,After sunset,clear,clear,Not Seen,not seen,not sought,not seen,not sought
shw43,Sun 01 May 2022 ,"Abingdon,Virginia,United States","Abingdon, Washington County, Virginia, United States",36.7104018,-81.975249,After sunset,partly cloudy,very hazy,Seen,seen,seen,not sought,not sought
shw43,Sun 01 May 2022 ,"‏لورنس Lawrence,‏ماساتشوستس Massachusetts,United States",,,,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not seen,not sought
shw43,Sun 01 May 2022 ,"كاراكاس,كاراكاس,Venezuela","Universidad Central de Venezuela, Avenida Valencia, Las Acacias, Caracas, Parroquia San Pedro, Municipio Libertador, Capital District, 1040, Venezuela",10.4901789,-66.89166332272254,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
shw43,Sun 01 May 2022 ,"باركسميتو, Barquisimeto,Venezuela",,,,After sunset,partly cloudy,clear,Seen by others,seen,not sought,not sought,not sought
shw43,Mon 02 May 2022 ,"كوينين,الوادي,Algeria","Kouinine, El Oued District, El Oued, Algeria",33.4037855,6.8264542,Before sunset,clear,superb,Seen,seen,seen,seen,not sought
shw43,Mon 02 May 2022 ,"عجاجة,ورقلة,Algeria","Adjadja, Aïn El Beïda, Sidi Khouiled District, Ouargla, Algeria",31.9523609,5.389612044580227,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
shw43,Mon 02 May 2022 ,"باتنة,باتنة,Algeria","Batna, Batna district, Batna, Algeria",35.5544227,6.1767747,After sunset,partly cloudy,clear,Seen,seen,seen,not sought,not sought
shw43,Mon 02 May 2022 ,"معسكر,معسكر,Algeria","Mascara, de Mascara District, Mascara, Algeria",35.394081,0.1379568,After sunset,partly cloudy,very hazy,Not Seen,not seen,not seen,not sought,not sought
shw43,Mon 02 May 2022 ,"القاهرة,القاهرة,Egypt","Cairo, Egypt",30.0443879,31.2357257,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
shw43,Mon 02 May 2022 ,"الحسينية,بغداد,Iraq","Husseinia, Al-Zahur Subdistrict, Al-Istiqlal District, Baghdad Governorate, Iraq",33.5489289,44.416629,After sunset,partly cloudy,clear,Seen,seen,not sought,seen,seen
shw43,Mon 02 May 2022 ,"مدينة الصدر ,بغداد,Iraq","City alsaader, Al-Nura Subdistrict, Second Al-Sadr District, Baghdad, Second Al-Sadr Municipality, Baghdad Governorate, 74125, Iraq",33.3978583,44.4613766,After sunset,partly cloudy,clear,Seen,seen,not sought,seen,not sought
shw43,Mon 02 May 2022 ,"طنجة,طنجة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,After sunset,totally cloudy,hazy,Seen,seen,not sought,not sought,seen
shw43,Mon 02 May 2022 ,"ديربلوط,سلفيت,Palestine",,,,After sunset,totally cloudy,hazy,Seen by others,not seen,not sought,not sought,not sought
shw43,Mon 02 May 2022 ,"دبي,دبي,United Arab Emirates","Dubai, United Arab Emirates",25.2653471,55.2924914,After sunset,clear,hazy,Seen,seen,seen,seen,seen
shw43,Mon 02 May 2022 ,"الإمارات ,دبي,United Arab Emirates","United Arab Emirates, Dubai, United Arab Emirates",25.22773555,55.174999621360726,After sunset,clear,hazy,Seen,seen,seen,seen,not sought
shw43,Mon 02 May 2022 ,"الإمارات,دبي,United Arab Emirates","United Arab Emirates, Dubai, United Arab Emirates",25.22773555,55.174999621360726,After sunset,clear,hazy,Seen,seen,seen,seen,not sought
shw43,Fri 29 April 2022 ,"بوسعادة,المسيلة,Algeria","Bou Saada, Bousaada District, M'Sila, Algeria",35.2133123,4.1809702,Before sunrise,partly cloudy,hazy,Seen,not seen,seen,seen,not sought
shw43,Fri 29 April 2022 ,"Surakarta,Central Java,Indonesia","Surakarta, Central Java, Java, Indonesia",-7.5692489,110.828448,Before sunrise,partly cloudy,hazy,Seen,not seen,seen,seen,seen
shw43,Fri 29 April 2022 ,"طنجة,طنجة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,After sunrise,partly cloudy,clear,Seen,seen,not sought,not sought,seen
shw43,Fri 29 April 2022 ,"ديربلوط,سلفيت,Palestine",,,,Before sunrise,clear,clear,Seen,not seen,seen,not sought,not sought
shw43,Fri 29 April 2022 ,"جده,جده,Saudi Arabia","حديقة المنتزهات جده, Jeddah, Governorate of Jidda, Makkah Region, Saudi Arabia",21.46423565,39.276438858152375,Before sunrise,clear,clear,Seen,seen,not sought,not sought,seen
shw43,Fri 29 April 2022 ,"المدينة المنورة ,المدينة المنورة ,Saudi Arabia","Medina, Al Madinah Al Munawwarah, Medina Province, 41419, Saudi Arabia",24.471153,39.6111216,Before sunrise,clear,hazy,Not Seen,not seen,not seen,not sought,not sought
shw43,Fri 29 April 2022 ,"الإمارات ,دبي,United Arab Emirates","United Arab Emirates, Dubai, United Arab Emirates",25.22773555,55.174999621360726,Before sunrise,clear,superb,Seen,seen,not sought,seen,not sought
shw43,Fri 29 April 2022 ,"دبي,دبي,United Arab Emirates","Dubai, United Arab Emirates",25.2653471,55.2924914,Before sunrise,clear,hazy,Seen,not seen,seen,seen,seen
shw43,Fri 29 April 2022 ,"دبي,ديرة دبي,United Arab Emirates","Dubai Creek, Deira, Dubai, United Arab Emirates",25.24271715,55.32924597295675,After sunrise,clear,hazy,Seen,seen,seen,seen,seen
shw43,Sat 30 April 2022 ,"Surakarta,Central Java,Indonesia","Surakarta, Central Java, Java, Indonesia",-7.5692489,110.828448,Before sunrise,partly cloudy,clear,Not Seen,not seen,not seen,not seen,not sought
shw43,Sat 30 April 2022 ,"irbid,إربد,Jordan","River Jordan, Irbid, Jordan",32.3635964,35.561242,After sunrise,totally cloudy,very hazy,Not Seen,not sought,not sought,not sought,not seen
shw43,Sat 30 April 2022 ,"Abu Dhabi,Abu Dhabi,Jordan","Jordan Dental Clinic, Al Widad Street, Al Jimi, Al Ain, Abu Dhabi Emirate, United Arab Emirates",24.2472295,55.7289675,After sunrise,partly cloudy,hazy,Photographed,not sought,not sought,not sought,seen
kea43,Mon 30 May 2022 ,"قمار,الوادي,Algeria","Guemar, Taghzout, Guemar District, El Oued, Algeria",33.4916197,6.7977914,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
kea43,Mon 30 May 2022 ,"جبل عبد الدايم - مدينة بني يزجن,غرداية,Algeria",,,,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
kea43,Mon 30 May 2022 ,"Dhaka,Dhaka,Bangladesh","Dhaka, Dhaka Metropolitan, Dhaka District, Dhaka Division, 1215, Bangladesh",23.7644025,90.389015,After sunset,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
kea43,Mon 30 May 2022 ,"Mosul,Nineveh,Iraq","Mosul, Mosul Central Subdistrict, Mosul District, Nineveh Governorate, 14447, Iraq",36.3415843,43.1291386,After sunset,clear,hazy,Not Seen,not seen,not sought,not sought,not seen
kea43,Mon 30 May 2022 ,"طنجة,طنجة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not seen
kea43,Mon 30 May 2022 ,"بنسليمان ,بنسليمان,Morocco",,,,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
kea43,Mon 30 May 2022 ,"القدس,القدس,Palestine","Palestine, Jonathan, Baka, Jerusalem, Jerusalem Subdistrict, Jerusalem District, 9323008, Israel",31.7620308,35.2177476,After sunset,clear,clear,Not Seen,not seen,not sought,not seen,not sought
kea43,Mon 30 May 2022 ,"ديربلوط,سلفيت,Palestine",,,,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
kea43,Mon 30 May 2022 ,"Bolton,Greater Manchester,United Kingdom","Bolton, Greater Manchester, England, United Kingdom",53.5782863,-2.4300367,After sunset,totally cloudy,very hazy,Not Seen,not seen,not seen,not sought,not sought
kea43,Mon 30 May 2022 ,"Tucson,Arizona,United States","Tucson, Pima County, Arizona, United States",32.2228765,-110.974847,After sunset,clear,hazy,Not Seen,not sought,not sought,not seen,not sought
kea43,Tue 31 May 2022 ,"جبل عبد الدايم- مدينة بني يزجن,غرداية,Algeria",,,,After sunset,clear,hazy,Seen,seen,not sought,not sought,not sought
kea43,Tue 31 May 2022 ,"كوينين,الوادي,Algeria","Kouinine, El Oued District, El Oued, Algeria",33.4037855,6.8264542,After sunset,clear,hazy,Seen,seen,seen,seen,not sought
kea43,Tue 31 May 2022 ,"القرارة,غرداية,Algeria","El Guerrara, Guerrara District, Ghardaia, Algeria",32.7885786,4.4882869,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
kea43,Tue 31 May 2022 ,"ڨمار,وادي سوف ,Algeria",,,,After sunset,clear,hazy,Seen,seen,seen,not sought,not sought
kea43,Tue 31 May 2022 ,"Sydney,NSW,Australia","Sydney, Blacktown City Council, New South Wales, Australia",-33.768528,150.9568559523945,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
kea43,Tue 31 May 2022 ,"عيسى,الجنوبية,Bahrain","Isa Town, Southern Governorate, 802, Bahrain",26.1741995,50.5473432,Before sunset,clear,hazy,Photographed,not sought,not sought,not sought,seen
kea43,Tue 31 May 2022 ,"Kuala Tutong,Tutong,Brunei Darussalam","Kampong Kuala Tutong, Mukim Pekan Tutong, Tutong District, Brunei",4.781962,114.6092819,After sunset,partly cloudy,clear,Seen,not seen,not sought,seen,seen
kea43,Tue 31 May 2022 ,"القاهرة,القاهرة,Egypt","Cairo, Egypt",30.0443879,31.2357257,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
kea43,Tue 31 May 2022 ,"Road E73,Tolna,Hungary",,,,After sunset,clear,hazy,Seen,seen,seen,not sought,not sought
kea43,Tue 31 May 2022 ,"Debrecen,Hajdú-Bihar County,Hungary",,,,After sunset,partly cloudy,clear,Seen,seen,seen,seen,seen
kea43,Tue 31 May 2022 ,"Surakarta,Central Java,Indonesia","Surakarta, Central Java, Java, Indonesia",-7.5692489,110.828448,After sunset,totally cloudy,very hazy,Seen by others,not seen,not seen,not seen,not seen
kea43,Tue 31 May 2022 ,"Shahreza,Isfahan,Iran","Shahreza, Shahreza Central District, Shahreza County, Isfahan Province, 86139-74183, Iran",32.0116032,51.8651719,Before sunset,clear,hazy,Seen,seen,seen,not sought,not sought
kea43,Tue 31 May 2022 ,"البصرة,البصرة,Iraq","Basra, Al-Basrah Central Subdistrict, Al-Basrah District, Al-Basra Governorate, 00110, Iraq",30.4952371,47.8090981,After sunset,clear,hazy,Not Seen,not seen,not sought,not sought,not sought
kea43,Tue 31 May 2022 ,"الحسينية,بغداد,Iraq","Husseinia, Al-Zahur Subdistrict, Al-Istiqlal District, Baghdad Governorate, Iraq",33.5489289,44.416629,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not seen,not seen
kea43,Tue 31 May 2022 ,"مدينة الصدر ,بغداد,Iraq","City alsaader, Al-Nura Subdistrict, Second Al-Sadr District, Baghdad, Second Al-Sadr Municipality, Baghdad Governorate, 74125, Iraq",33.3978583,44.4613766,After sunset,clear,hazy,Seen by others,not seen,not sought,not seen,not sought
kea43,Tue 31 May 2022 ,"Irbid,Irbid,Jordan","River Jordan, Irbid, Jordan",32.3635964,35.561242,After sunset,clear,clear,Seen,seen,seen,seen,seen
kea43,Tue 31 May 2022 ,"الزرقاء,الزرقاء,Jordan","Zarqa, Zarqa Sub-District, Zarqa Qasabah, Zarqa, Jordan",32.0668425,36.0885771,After sunset,clear,hazy,Seen,seen,not sought,not sought,not sought
kea43,Tue 31 May 2022 ,"Irbid,Irbid,Jordan","River Jordan, Irbid, Jordan",32.3635964,35.561242,Before sunset,clear,hazy,Photographed,not sought,not sought,not sought,seen
kea43,Tue 31 May 2022 ,"الكويت,العاصمة,Kuwait","Kuwait City, Al Asimah, 15005, Kuwait",29.3796532,47.9734174,After sunset,clear,hazy,Seen,seen,seen,not sought,not sought
kea43,Tue 31 May 2022 ,"Telok Kemang Observatory,Negeri Sembilan,Malaysia",,,,After sunset,partly cloudy,clear,Seen,not seen,not seen,seen,seen
kea43,Tue 31 May 2022 ,"طنجة,طنجة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,After sunset,clear,superb,Seen,seen,not sought,not sought,seen
kea43,Tue 31 May 2022 ,"benslimane,benslimane,Morocco","Benslimane, Ben Slimane, Pachalik de Benslimane باشوية بن سليمان, Benslimane Province, Casablanca-Settat, 13000, Morocco",33.6228983,-7.1267176,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
kea43,Tue 31 May 2022 ,"Nayabazar,Kathmandu,Nepal","Nayabazar, Kathmandu-16, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Province, 46001, Nepal",27.7206627,85.3066352,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
kea43,Tue 31 May 2022 ,"Al-Khoudh,Muscat,Oman","Oman Opticals, Al Khoudh A'Tijiary Street, Seeb, Muscat Governorate, 132, Oman",23.6333359,58.1999064,After sunset,clear,very hazy,Seen by others,not seen,not sought,seen,not sought
kea43,Tue 31 May 2022 ,"القدس,القدس,Palestine","Palestine, Jonathan, Baka, Jerusalem, Jerusalem Subdistrict, Jerusalem District, 9323008, Israel",31.7620308,35.2177476,After sunset,clear,superb,Seen,seen,not sought,seen,not sought
kea43,Tue 31 May 2022 ,"ديربلوط,سلفيت,Palestine",,,,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
kea43,Tue 31 May 2022 ,"Dhahran,Eastern Province,Saudi Arabia","Dhahran, Dammam Governorate, Eastern Province, 34453, Saudi Arabia",26.2966528,50.1202146,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
kea43,Tue 31 May 2022 ,"المهدية,المهدية,Tunisia","Mahdia, المهدية, معتمدية المهدية, Mahdia, 5129, Tunisia",35.5036811,11.0682429,After sunset,clear,very hazy,Seen,seen,seen,not sought,seen
kea43,Tue 31 May 2022 ,"الزبير,الشارقة,United Arab Emirates","Abdullah Bin Al Zubair Street, Al Mudaifi, Ar Rufaysah, Khor Fakkan, Sharjah Emirate, United Arab Emirates",25.3635845,56.3428367,After sunset,clear,clear,Seen,not seen,seen,seen,seen
kea43,Tue 31 May 2022 ,"دبي,دبي,United Arab Emirates","Dubai, United Arab Emirates",25.2653471,55.2924914,After sunset,clear,hazy,Seen,not seen,not seen,seen,seen
kea43,Tue 31 May 2022 ,"دبي,دبي,United Arab Emirates","Dubai, United Arab Emirates",25.2653471,55.2924914,After sunset,clear,hazy,Seen,not seen,not sought,seen,seen
kea43,Tue 31 May 2022 ,"Abu Dhabi,Abu Dhabi,United Arab Emirates","Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",24.4538352,54.3774014,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
kea43,Tue 31 May 2022 ,"Bolton,Greater Manchester,United Kingdom","Bolton, Greater Manchester, England, United Kingdom",53.5782863,-2.4300367,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
kea43,Tue 31 May 2022 ,"Blacksburg,Virginia,United States","Blacksburg, Montgomery County, Virginia, United States",37.2296566,-80.4136767,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
kea43,Sat 28 May 2022 ,"بحيرة ساوة,السماوة,Iraq",,,,Before sunrise,partly cloudy,clear,Seen,seen,not sought,seen,not sought
kea43,Sat 28 May 2022 ,"طنجة,طنجة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,Before sunrise,clear,superb,Seen,seen,not sought,not sought,seen
kea43,Sat 28 May 2022 ,"ديربلوط,سلفيت,Palestine",,,,Before sunrise,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
kea43,Sat 28 May 2022 ,"دبي,دبي,United Arab Emirates","Dubai, United Arab Emirates",25.2653471,55.2924914,Before sunrise,clear,clear,Seen,seen,seen,not sought,not sought
kea43,Sat 28 May 2022 ,"Dewsbury,West Yorkshire,United Kingdom","Dewsbury, Kirklees, West Yorkshire, England, WF13 1BE, United Kingdom",53.6909103,-1.6302142,Before sunrise,partly cloudy,clear,Seen by others,seen,not sought,not sought,not sought
